rebalance_date,invest_year,select_year,ticker,assigned_weight,n_stocks,turnover,tc_drag_bps
1998-04-01,1998,1997,C,0.05,20,0.0,0.0
1998-04-01,1998,1997,CSCO,0.05,20,0.0,0.0
1998-04-01,1998,1997,PEP,0.05,20,0.0,0.0
1998-04-01,1998,1997,T,0.05,20,0.0,0.0
1998-07-01,1998,1997,KO,0.05,20,0.07499,3.7495
1998-07-01,1998,1997,MSFT,0.05,20,0.0,0.0
1998-07-01,1998,1997,XOM,0.05,20,0.0,0.0
1998-07-01,1998,1997,GE,0.05,20,0.0,0.0
1998-07-01,1998,1997,INTC,0.05,20,0.0,0.0
1998-07-01,1998,1997,MRK,0.05,20,0.0,0.0
1998-07-01,1998,1997,PG,0.05,20,0.0,0.0
1998-07-01,1998,1997,IBM,0.05,20,0.0,0.0
1998-07-01,1998,1997,PFE,0.05,20,0.0,0.0
1998-07-01,1998,1997,BMY,0.05,20,0.0,0.0
1998-07-01,1998,1997,WMT,0.05,20,0.0,0.0
1998-07-01,1998,1997,JNJ,0.05,20,0.0,0.0
1998-07-01,1998,1997,LLY,0.05,20,0.0,0.0
1998-07-01,1998,1997,VZ,0.05,20,0.0,0.0
1998-07-01,1998,1997,DIS,0.05,20,0.0,0.0
1998-07-01,1998,1997,AIG,0.05,20,0.0,0.0
1998-07-01,1998,1997,C,0.05,20,0.0,0.0
1998-07-01,1998,1997,CSCO,0.05,20,0.0,0.0
1998-07-01,1998,1997,PEP,0.05,20,0.0,0.0
1998-07-01,1998,1997,T,0.05,20,0.0,0.0
1998-10-01,1998,1997,KO,0.05,20,0.149368,7.4684
1998-10-01,1998,1997,MSFT,0.05,20,0.0,0.0
1998-10-01,1998,1997,XOM,0.05,20,0.0,0.0
1998-10-01,1998,1997,GE,0.05,20,0.0,0.0
1998-10-01,1998,1997,INTC,0.05,20,0.0,0.0
1998-10-01,1998,1997,MRK,0.05,20,0.0,0.0
1998-10-01,1998,1997,PG,0.05,20,0.0,0.0
1998-10-01,1998,1997,IBM,0.05,20,0.0,0.0
1998-10-01,1998,1997,PFE,0.05,20,0.0,0.0
1998-10-01,1998,1997,BMY,0.05,20,0.0,0.0
1998-10-01,1998,1997,WMT,0.05,20,0.0,0.0
1998-10-01,1998,1997,JNJ,0.05,20,0.0,0.0
1998-10-01,1998,1997,LLY,0.05,20,0.0,0.0
1998-10-01,1998,1997,VZ,0.05,20,0.0,0.0
1998-10-01,1998,1997,DIS,0.05,20,0.0,0.0
1998-10-01,1998,1997,AIG,0.05,20,0.0,0.0
1998-10-01,1998,1997,C,0.05,20,0.0,0.0
1998-10-01,1998,1997,CSCO,0.05,20,0.0,0.0
1998-10-01,1998,1997,PEP,0.05,20,0.0,0.0
1998-10-01,1998,1997,T,0.05,20,0.0,0.0
1999-01-04,1999,1998,MSFT,0.05,20,0.279898,13.9949
1999-01-04,1999,1998,GE,0.05,20,0.0,0.0
1999-01-04,1999,1998,INTC,0.05,20,0.0,0.0
1999-01-04,1999,1998,WMT,0.05,20,0.0,0.0
1999-01-04,1999,1998,XOM,0.05,20,0.0,0.0
1999-01-04,1999,1998,KO,0.05,20,0.0,0.0
1999-01-04,1999,1998,IBM,0.05,20,0.0,0.0
1999-01-04,1999,1998,MRK,0.05,20,0.0,0.0
1999-01-04,1999,1998,PFE,0.05,20,0.0,0.0
1999-01-04,1999,1998,CSCO,0.05,20,0.0,0.0
1999-01-04,1999,1998,BMY,0.05,20,0.0,0.0
1999-01-04,1999,1998,PG,0.05,20,0.0,0.0
1999-01-04,1999,1998,C,0.05,20,0.0,0.0
1999-01-04,1999,1998,JNJ,0.05,20,0.0,0.0
1999-01-04,1999,1998,BAC,0.05,20,0.0,0.0
1999-01-04,1999,1998,LLY,0.05,20,0.0,0.0
1999-01-04,1999,1998,VZ,0.05,20,0.0,0.0
1999-01-04,1999,1998,HD,0.05,20,0.0,0.0
1999-01-04,1999,1998,AIG,0.05,20,0.0,0.0
1999-01-04,1999,1998,T,0.05,20,0.0,0.0
1999-04-01,1999,1998,MSFT,0.05,20,0.094265,4.7133
1999-04-01,1999,1998,GE,0.05,20,0.0,0.0
1999-04-01,1999,1998,INTC,0.05,20,0.0,0.0
1999-04-01,1999,1998,WMT,0.05,20,0.0,0.0
1999-04-01,1999,1998,XOM,0.05,20,0.0,0.0
1999-04-01,1999,1998,KO,0.05,20,0.0,0.0
1999-04-01,1999,1998,IBM,0.05,20,0.0,0.0
1999-04-01,1999,1998,MRK,0.05,20,0.0,0.0
1999-04-01,1999,1998,PFE,0.05,20,0.0,0.0
1999-04-01,1999,1998,CSCO,0.05,20,0.0,0.0
1999-04-01,1999,1998,BMY,0.05,20,0.0,0.0
1999-04-01,1999,1998,PG,0.05,20,0.0,0.0
1999-04-01,1999,1998,C,0.05,20,0.0,0.0
1999-04-01,1999,1998,JNJ,0.05,20,0.0,0.0
1999-04-01,1999,1998,BAC,0.05,20,0.0,0.0
1999-04-01,1999,1998,LLY,0.05,20,0.0,0.0
1999-04-01,1999,1998,VZ,0.05,20,0.0,0.0
1999-04-01,1999,1998,HD,0.05,20,0.0,0.0
1999-04-01,1999,1998,AIG,0.05,20,0.0,0.0
1999-04-01,1999,1998,T,0.05,20,0.0,0.0
1999-07-01,1999,1998,MSFT,0.05,20,0.101741,5.0871
1999-07-01,1999,1998,GE,0.05,20,0.0,0.0
1999-07-01,1999,1998,INTC,0.05,20,0.0,0.0
1999-07-01,1999,1998,WMT,0.05,20,0.0,0.0
1999-07-01,1999,1998,XOM,0.05,20,0.0,0.0
1999-07-01,1999,1998,KO,0.05,20,0.0,0.0
1999-07-01,1999,1998,IBM,0.05,20,0.0,0.0
1999-07-01,1999,1998,MRK,0.05,20,0.0,0.0
1999-07-01,1999,1998,PFE,0.05,20,0.0,0.0
1999-07-01,1999,1998,CSCO,0.05,20,0.0,0.0
1999-07-01,1999,1998,BMY,0.05,20,0.0,0.0
1999-07-01,1999,1998,PG,0.05,20,0.0,0.0
1999-07-01,1999,1998,C,0.05,20,0.0,0.0
1999-07-01,1999,1998,JNJ,0.05,20,0.0,0.0
1999-07-01,1999,1998,BAC,0.05,20,0.0,0.0
1999-07-01,1999,1998,LLY,0.05,20,0.0,0.0
1999-07-01,1999,1998,VZ,0.05,20,0.0,0.0
1999-07-01,1999,1998,HD,0.05,20,0.0,0.0
1999-07-01,1999,1998,AIG,0.05,20,0.0,0.0
1999-07-01,1999,1998,T,0.05,20,0.0,0.0
1999-10-01,1999,1998,MSFT,0.05,20,0.082036,4.1018
1999-10-01,1999,1998,GE,0.05,20,0.0,0.0
1999-10-01,1999,1998,INTC,0.05,20,0.0,0.0
1999-10-01,1999,1998,WMT,0.05,20,0.0,0.0
1999-10-01,1999,1998,XOM,0.05,20,0.0,0.0
1999-10-01,1999,1998,KO,0.05,20,0.0,0.0
1999-10-01,1999,1998,IBM,0.05,20,0.0,0.0
1999-10-01,1999,1998,MRK,0.05,20,0.0,0.0
1999-10-01,1999,1998,PFE,0.05,20,0.0,0.0
1999-10-01,1999,1998,CSCO,0.05,20,0.0,0.0
1999-10-01,1999,1998,BMY,0.05,20,0.0,0.0
1999-10-01,1999,1998,PG,0.05,20,0.0,0.0
1999-10-01,1999,1998,C,0.05,20,0.0,0.0
1999-10-01,1999,1998,JNJ,0.05,20,0.0,0.0
1999-10-01,1999,1998,BAC,0.05,20,0.0,0.0
1999-10-01,1999,1998,LLY,0.05,20,0.0,0.0
1999-10-01,1999,1998,VZ,0.05,20,0.0,0.0
1999-10-01,1999,1998,HD,0.05,20,0.0,0.0
1999-10-01,1999,1998,AIG,0.05,20,0.0,0.0
1999-10-01,1999,1998,T,0.05,20,0.0,0.0
2000-01-03,2000,1999,MSFT,0.05,20,0.323733,16.1866
2000-01-03,2000,1999,CSCO,0.05,20,0.0,0.0
2000-01-03,2000,1999,WMT,0.05,20,0.0,0.0
2000-01-03,2000,1999,GE,0.05,20,0.0,0.0
2000-01-03,2000,1999,XOM,0.05,20,0.0,0.0
2000-01-03,2000,1999,INTC,0.05,20,0.0,0.0
2000-01-03,2000,1999,C,0.05,20,0.0,0.0
2000-01-03,2000,1999,IBM,0.05,20,0.0,0.0
2000-01-03,2000,1999,HD,0.05,20,0.0,0.0
2000-01-03,2000,1999,ORCL,0.05,20,0.0,0.0
2000-01-03,2000,1999,KO,0.05,20,0.0,0.0
2000-01-03,2000,1999,PG,0.05,20,0.0,0.0
2000-01-03,2000,1999,MRK,0.05,20,0.0,0.0
2000-01-03,2000,1999,AIG,0.05,20,0.0,0.0
2000-01-03,2000,1999,JNJ,0.05,20,0.0,0.0
2000-01-03,2000,1999,QCOM,0.05,20,0.0,0.0
2000-01-03,2000,1999,BMY,0.05,20,0.0,0.0
2000-01-03,2000,1999,PFE,0.05,20,0.0,0.0
2000-01-03,2000,1999,T,0.05,20,0.0,0.0
2000-01-03,2000,1999,VZ,0.05,20,0.0,0.0
2000-04-03,2000,1999,MSFT,0.05,20,0.175204,8.7602
2000-04-03,2000,1999,CSCO,0.05,20,0.0,0.0
2000-04-03,2000,1999,WMT,0.05,20,0.0,0.0
2000-04-03,2000,1999,GE,0.05,20,0.0,0.0
2000-04-03,2000,1999,XOM,0.05,20,0.0,0.0
2000-04-03,2000,1999,INTC,0.05,20,0.0,0.0
2000-04-03,2000,1999,C,0.05,20,0.0,0.0
2000-04-03,2000,1999,IBM,0.05,20,0.0,0.0
2000-04-03,2000,1999,HD,0.05,20,0.0,0.0
2000-04-03,2000,1999,ORCL,0.05,20,0.0,0.0
2000-04-03,2000,1999,KO,0.05,20,0.0,0.0
2000-04-03,2000,1999,PG,0.05,20,0.0,0.0
2000-04-03,2000,1999,MRK,0.05,20,0.0,0.0
2000-04-03,2000,1999,AIG,0.05,20,0.0,0.0
2000-04-03,2000,1999,JNJ,0.05,20,0.0,0.0
2000-04-03,2000,1999,QCOM,0.05,20,0.0,0.0
2000-04-03,2000,1999,BMY,0.05,20,0.0,0.0
2000-04-03,2000,1999,PFE,0.05,20,0.0,0.0
2000-04-03,2000,1999,T,0.05,20,0.0,0.0
2000-04-03,2000,1999,VZ,0.05,20,0.0,0.0
2000-07-03,2000,1999,MSFT,0.05,20,0.149844,7.4922
2000-07-03,2000,1999,CSCO,0.05,20,0.0,0.0
2000-07-03,2000,1999,WMT,0.05,20,0.0,0.0
2000-07-03,2000,1999,GE,0.05,20,0.0,0.0
2000-07-03,2000,1999,XOM,0.05,20,0.0,0.0
2000-07-03,2000,1999,INTC,0.05,20,0.0,0.0
2000-07-03,2000,1999,C,0.05,20,0.0,0.0
2000-07-03,2000,1999,IBM,0.05,20,0.0,0.0
2000-07-03,2000,1999,HD,0.05,20,0.0,0.0
2000-07-03,2000,1999,ORCL,0.05,20,0.0,0.0
2000-07-03,2000,1999,KO,0.05,20,0.0,0.0
2000-07-03,2000,1999,PG,0.05,20,0.0,0.0
2000-07-03,2000,1999,MRK,0.05,20,0.0,0.0
2000-07-03,2000,1999,AIG,0.05,20,0.0,0.0
2000-07-03,2000,1999,JNJ,0.05,20,0.0,0.0
2000-07-03,2000,1999,QCOM,0.05,20,0.0,0.0
2000-07-03,2000,1999,BMY,0.05,20,0.0,0.0
2000-07-03,2000,1999,PFE,0.05,20,0.0,0.0
2000-07-03,2000,1999,T,0.05,20,0.0,0.0
2000-07-03,2000,1999,VZ,0.05,20,0.0,0.0
2000-10-02,2000,1999,MSFT,0.05,20,0.12464,6.232
2000-10-02,2000,1999,CSCO,0.05,20,0.0,0.0
2000-10-02,2000,1999,WMT,0.05,20,0.0,0.0
2000-10-02,2000,1999,GE,0.05,20,0.0,0.0
2000-10-02,2000,1999,XOM,0.05,20,0.0,0.0
2000-10-02,2000,1999,INTC,0.05,20,0.0,0.0
2000-10-02,2000,1999,C,0.05,20,0.0,0.0
2000-10-02,2000,1999,IBM,0.05,20,0.0,0.0
2000-10-02,2000,1999,HD,0.05,20,0.0,0.0
2000-10-02,2000,1999,ORCL,0.05,20,0.0,0.0
2000-10-02,2000,1999,KO,0.05,20,0.0,0.0
2000-10-02,2000,1999,PG,0.05,20,0.0,0.0
2000-10-02,2000,1999,MRK,0.05,20,0.0,0.0
2000-10-02,2000,1999,AIG,0.05,20,0.0,0.0
2000-10-02,2000,1999,JNJ,0.05,20,0.0,0.0
2000-10-02,2000,1999,QCOM,0.05,20,0.0,0.0
2000-10-02,2000,1999,BMY,0.05,20,0.0,0.0
2000-10-02,2000,1999,PFE,0.05,20,0.0,0.0
2000-10-02,2000,1999,T,0.05,20,0.0,0.0
2000-10-02,2000,1999,VZ,0.05,20,0.0,0.0
2001-01-02,2001,2000,XOM,0.05,20,0.259246,12.9623
2001-01-02,2001,2000,GE,0.05,20,0.0,0.0
2001-01-02,2001,2000,CSCO,0.05,20,0.0,0.0
2001-01-02,2001,2000,PFE,0.05,20,0.0,0.0
2001-01-02,2001,2000,WMT,0.05,20,0.0,0.0
2001-01-02,2001,2000,MSFT,0.05,20,0.0,0.0
2001-01-02,2001,2000,C,0.05,20,0.0,0.0
2001-01-02,2001,2000,INTC,0.05,20,0.0,0.0
2001-01-02,2001,2000,MRK,0.05,20,0.0,0.0
2001-01-02,2001,2000,AIG,0.05,20,0.0,0.0
2001-01-02,2001,2000,ORCL,0.05,20,0.0,0.0
2001-01-02,2001,2000,KO,0.05,20,0.0,0.0
2001-01-02,2001,2000,JNJ,0.05,20,0.0,0.0
2001-01-02,2001,2000,IBM,0.05,20,0.0,0.0
2001-01-02,2001,2000,BMY,0.05,20,0.0,0.0
2001-01-02,2001,2000,VZ,0.05,20,0.0,0.0
2001-01-02,2001,2000,T,0.05,20,0.0,0.0
2001-01-02,2001,2000,HD,0.05,20,0.0,0.0
2001-01-02,2001,2000,LLY,0.05,20,0.0,0.0
2001-01-02,2001,2000,PG,0.05,20,0.0,0.0
2001-04-02,2001,2000,XOM,0.05,20,0.139056,6.9528
2001-04-02,2001,2000,GE,0.05,20,0.0,0.0
2001-04-02,2001,2000,CSCO,0.05,20,0.0,0.0
2001-04-02,2001,2000,PFE,0.05,20,0.0,0.0
2001-04-02,2001,2000,WMT,0.05,20,0.0,0.0
2001-04-02,2001,2000,MSFT,0.05,20,0.0,0.0
2001-04-02,2001,2000,C,0.05,20,0.0,0.0
2001-04-02,2001,2000,INTC,0.05,20,0.0,0.0
2001-04-02,2001,2000,MRK,0.05,20,0.0,0.0
2001-04-02,2001,2000,AIG,0.05,20,0.0,0.0
2001-04-02,2001,2000,ORCL,0.05,20,0.0,0.0
2001-04-02,2001,2000,KO,0.05,20,0.0,0.0
2001-04-02,2001,2000,JNJ,0.05,20,0.0,0.0
2001-04-02,2001,2000,IBM,0.05,20,0.0,0.0
2001-04-02,2001,2000,BMY,0.05,20,0.0,0.0
2001-04-02,2001,2000,VZ,0.05,20,0.0,0.0
2001-04-02,2001,2000,T,0.05,20,0.0,0.0
2001-04-02,2001,2000,HD,0.05,20,0.0,0.0
2001-04-02,2001,2000,LLY,0.05,20,0.0,0.0
2001-04-02,2001,2000,PG,0.05,20,0.0,0.0
2001-07-02,2001,2000,XOM,0.05,20,0.096143,4.8072
2001-07-02,2001,2000,GE,0.05,20,0.0,0.0
2001-07-02,2001,2000,CSCO,0.05,20,0.0,0.0
2001-07-02,2001,2000,PFE,0.05,20,0.0,0.0
2001-07-02,2001,2000,WMT,0.05,20,0.0,0.0
2001-07-02,2001,2000,MSFT,0.05,20,0.0,0.0
2001-07-02,2001,2000,C,0.05,20,0.0,0.0
2001-07-02,2001,2000,INTC,0.05,20,0.0,0.0
2001-07-02,2001,2000,MRK,0.05,20,0.0,0.0
2001-07-02,2001,2000,AIG,0.05,20,0.0,0.0
2001-07-02,2001,2000,ORCL,0.05,20,0.0,0.0
2001-07-02,2001,2000,KO,0.05,20,0.0,0.0
2001-07-02,2001,2000,JNJ,0.05,20,0.0,0.0
2001-07-02,2001,2000,IBM,0.05,20,0.0,0.0
2001-07-02,2001,2000,BMY,0.05,20,0.0,0.0
2001-07-02,2001,2000,VZ,0.05,20,0.0,0.0
2001-07-02,2001,2000,T,0.05,20,0.0,0.0
2001-07-02,2001,2000,HD,0.05,20,0.0,0.0
2001-07-02,2001,2000,LLY,0.05,20,0.0,0.0
2001-07-02,2001,2000,PG,0.05,20,0.0,0.0
2001-10-01,2001,2000,XOM,0.05,20,0.166787,8.3393
2001-10-01,2001,2000,GE,0.05,20,0.0,0.0
2001-10-01,2001,2000,CSCO,0.05,20,0.0,0.0
2001-10-01,2001,2000,PFE,0.05,20,0.0,0.0
2001-10-01,2001,2000,WMT,0.05,20,0.0,0.0
2001-10-01,2001,2000,MSFT,0.05,20,0.0,0.0
2001-10-01,2001,2000,C,0.05,20,0.0,0.0
2001-10-01,2001,2000,INTC,0.05,20,0.0,0.0
2001-10-01,2001,2000,MRK,0.05,20,0.0,0.0
2001-10-01,2001,2000,AIG,0.05,20,0.0,0.0
2001-10-01,2001,2000,ORCL,0.05,20,0.0,0.0
2001-10-01,2001,2000,KO,0.05,20,0.0,0.0
2001-10-01,2001,2000,JNJ,0.05,20,0.0,0.0
2001-10-01,2001,2000,IBM,0.05,20,0.0,0.0
2001-10-01,2001,2000,BMY,0.05,20,0.0,0.0
2001-10-01,2001,2000,VZ,0.05,20,0.0,0.0
2001-10-01,2001,2000,T,0.05,20,0.0,0.0
2001-10-01,2001,2000,HD,0.05,20,0.0,0.0
2001-10-01,2001,2000,LLY,0.05,20,0.0,0.0
2001-10-01,2001,2000,PG,0.05,20,0.0,0.0
2002-01-02,2002,2001,MSFT,0.05,20,0.329621,16.481
2002-01-02,2002,2001,XOM,0.05,20,0.0,0.0
2002-01-02,2002,2001,C,0.05,20,0.0,0.0
2002-01-02,2002,2001,WMT,0.05,20,0.0,0.0
2002-01-02,2002,2001,GE,0.05,20,0.0,0.0
2002-01-02,2002,2001,PFE,0.05,20,0.0,0.0
2002-01-02,2002,2001,INTC,0.05,20,0.0,0.0
2002-01-02,2002,2001,IBM,0.05,20,0.0,0.0
2002-01-02,2002,2001,JNJ,0.05,20,0.0,0.0
2002-01-02,2002,2001,AIG,0.05,20,0.0,0.0
2002-01-02,2002,2001,CSCO,0.05,20,0.0,0.0
2002-01-02,2002,2001,VZ,0.05,20,0.0,0.0
2002-01-02,2002,2001,MRK,0.05,20,0.0,0.0
2002-01-02,2002,2001,HD,0.05,20,0.0,0.0
2002-01-02,2002,2001,KO,0.05,20,0.0,0.0
2002-01-02,2002,2001,PG,0.05,20,0.0,0.0
2002-01-02,2002,2001,BMY,0.05,20,0.0,0.0
2002-01-02,2002,2001,T,0.05,20,0.0,0.0
2002-01-02,2002,2001,BAC,0.05,20,0.0,0.0
2002-01-02,2002,2001,CVX,0.05,20,0.0,0.0
2002-04-01,2002,2001,MSFT,0.05,20,0.072501,3.625
2002-04-01,2002,2001,XOM,0.05,20,0.0,0.0
2002-04-01,2002,2001,C,0.05,20,0.0,0.0
2002-04-01,2002,2001,WMT,0.05,20,0.0,0.0
2002-04-01,2002,2001,GE,0.05,20,0.0,0.0
2002-04-01,2002,2001,PFE,0.05,20,0.0,0.0
2002-04-01,2002,2001,INTC,0.05,20,0.0,0.0
2002-04-01,2002,2001,IBM,0.05,20,0.0,0.0
2002-04-01,2002,2001,JNJ,0.05,20,0.0,0.0
2002-04-01,2002,2001,AIG,0.05,20,0.0,0.0
2002-04-01,2002,2001,CSCO,0.05,20,0.0,0.0
2002-04-01,2002,2001,VZ,0.05,20,0.0,0.0
2002-04-01,2002,2001,MRK,0.05,20,0.0,0.0
2002-04-01,2002,2001,HD,0.05,20,0.0,0.0
2002-04-01,2002,2001,KO,0.05,20,0.0,0.0
2002-04-01,2002,2001,PG,0.05,20,0.0,0.0
2002-04-01,2002,2001,BMY,0.05,20,0.0,0.0
2002-04-01,2002,2001,T,0.05,20,0.0,0.0
2002-04-01,2002,2001,BAC,0.05,20,0.0,0.0
2002-04-01,2002,2001,CVX,0.05,20,0.0,0.0
2002-07-01,2002,2001,MSFT,0.05,20,0.117708,5.8854
2002-07-01,2002,2001,XOM,0.05,20,0.0,0.0
2002-07-01,2002,2001,C,0.05,20,0.0,0.0
2002-07-01,2002,2001,WMT,0.05,20,0.0,0.0
2002-07-01,2002,2001,GE,0.05,20,0.0,0.0
2002-07-01,2002,2001,PFE,0.05,20,0.0,0.0
2002-07-01,2002,2001,INTC,0.05,20,0.0,0.0
2002-07-01,2002,2001,IBM,0.05,20,0.0,0.0
2002-07-01,2002,2001,JNJ,0.05,20,0.0,0.0
2002-07-01,2002,2001,AIG,0.05,20,0.0,0.0
2002-07-01,2002,2001,CSCO,0.05,20,0.0,0.0
2002-07-01,2002,2001,VZ,0.05,20,0.0,0.0
2002-07-01,2002,2001,MRK,0.05,20,0.0,0.0
2002-07-01,2002,2001,HD,0.05,20,0.0,0.0
2002-07-01,2002,2001,KO,0.05,20,0.0,0.0
2002-07-01,2002,2001,PG,0.05,20,0.0,0.0
2002-07-01,2002,2001,BMY,0.05,20,0.0,0.0
2002-07-01,2002,2001,T,0.05,20,0.0,0.0
2002-07-01,2002,2001,BAC,0.05,20,0.0,0.0
2002-07-01,2002,2001,CVX,0.05,20,0.0,0.0
2002-10-01,2002,2001,MSFT,0.05,20,0.091272,4.5636
2002-10-01,2002,2001,XOM,0.05,20,0.0,0.0
2002-10-01,2002,2001,C,0.05,20,0.0,0.0
2002-10-01,2002,2001,WMT,0.05,20,0.0,0.0
2002-10-01,2002,2001,GE,0.05,20,0.0,0.0
2002-10-01,2002,2001,PFE,0.05,20,0.0,0.0
2002-10-01,2002,2001,INTC,0.05,20,0.0,0.0
2002-10-01,2002,2001,IBM,0.05,20,0.0,0.0
2002-10-01,2002,2001,JNJ,0.05,20,0.0,0.0
2002-10-01,2002,2001,AIG,0.05,20,0.0,0.0
2002-10-01,2002,2001,CSCO,0.05,20,0.0,0.0
2002-10-01,2002,2001,VZ,0.05,20,0.0,0.0
2002-10-01,2002,2001,MRK,0.05,20,0.0,0.0
2002-10-01,2002,2001,HD,0.05,20,0.0,0.0
2002-10-01,2002,2001,KO,0.05,20,0.0,0.0
2002-10-01,2002,2001,PG,0.05,20,0.0,0.0
2002-10-01,2002,2001,BMY,0.05,20,0.0,0.0
2002-10-01,2002,2001,T,0.05,20,0.0,0.0
2002-10-01,2002,2001,BAC,0.05,20,0.0,0.0
2002-10-01,2002,2001,CVX,0.05,20,0.0,0.0
2003-01-02,2003,2002,MSFT,0.05,20,0.383266,19.1633
2003-01-02,2003,2002,XOM,0.05,20,0.0,0.0
2003-01-02,2003,2002,WMT,0.05,20,0.0,0.0
2003-01-02,2003,2002,C,0.05,20,0.0,0.0
2003-01-02,2003,2002,PFE,0.05,20,0.0,0.0
2003-01-02,2003,2002,JNJ,0.05,20,0.0,0.0
2003-01-02,2003,2002,GE,0.05,20,0.0,0.0
2003-01-02,2003,2002,IBM,0.05,20,0.0,0.0
2003-01-02,2003,2002,AIG,0.05,20,0.0,0.0
2003-01-02,2003,2002,MRK,0.05,20,0.0,0.0
2003-01-02,2003,2002,PG,0.05,20,0.0,0.0
2003-01-02,2003,2002,KO,0.05,20,0.0,0.0
2003-01-02,2003,2002,VZ,0.05,20,0.0,0.0
2003-01-02,2003,2002,BAC,0.05,20,0.0,0.0
2003-01-02,2003,2002,INTC,0.05,20,0.0,0.0
2003-01-02,2003,2002,CSCO,0.05,20,0.0,0.0
2003-01-02,2003,2002,WFC,0.05,20,0.0,0.0
2003-01-02,2003,2002,PEP,0.05,20,0.0,0.0
2003-01-02,2003,2002,LLY,0.05,20,0.0,0.0
2003-01-02,2003,2002,CVX,0.05,20,0.0,0.0
2003-04-01,2003,2002,MSFT,0.05,20,0.044932,2.2466
2003-04-01,2003,2002,XOM,0.05,20,0.0,0.0
2003-04-01,2003,2002,WMT,0.05,20,0.0,0.0
2003-04-01,2003,2002,C,0.05,20,0.0,0.0
2003-04-01,2003,2002,PFE,0.05,20,0.0,0.0
2003-04-01,2003,2002,JNJ,0.05,20,0.0,0.0
2003-04-01,2003,2002,GE,0.05,20,0.0,0.0
2003-04-01,2003,2002,IBM,0.05,20,0.0,0.0
2003-04-01,2003,2002,AIG,0.05,20,0.0,0.0
2003-04-01,2003,2002,MRK,0.05,20,0.0,0.0
2003-04-01,2003,2002,PG,0.05,20,0.0,0.0
2003-04-01,2003,2002,KO,0.05,20,0.0,0.0
2003-04-01,2003,2002,VZ,0.05,20,0.0,0.0
2003-04-01,2003,2002,BAC,0.05,20,0.0,0.0
2003-04-01,2003,2002,INTC,0.05,20,0.0,0.0
2003-04-01,2003,2002,CSCO,0.05,20,0.0,0.0
2003-04-01,2003,2002,WFC,0.05,20,0.0,0.0
2003-04-01,2003,2002,PEP,0.05,20,0.0,0.0
2003-04-01,2003,2002,LLY,0.05,20,0.0,0.0
2003-04-01,2003,2002,CVX,0.05,20,0.0,0.0
2003-07-01,2003,2002,MSFT,0.05,20,0.060845,3.0422
2003-07-01,2003,2002,XOM,0.05,20,0.0,0.0
2003-07-01,2003,2002,WMT,0.05,20,0.0,0.0
2003-07-01,2003,2002,C,0.05,20,0.0,0.0
2003-07-01,2003,2002,PFE,0.05,20,0.0,0.0
2003-07-01,2003,2002,JNJ,0.05,20,0.0,0.0
2003-07-01,2003,2002,GE,0.05,20,0.0,0.0
2003-07-01,2003,2002,IBM,0.05,20,0.0,0.0
2003-07-01,2003,2002,AIG,0.05,20,0.0,0.0
2003-07-01,2003,2002,MRK,0.05,20,0.0,0.0
